job_id,industry,role,rank,skill_sets,category_label
155,小売業,販売スタッフ,シニア,"- 販売経験：シニアというランクには、販売経験豊富であることが前提となります。
- 製品知識：販売する製品について深い知識を持っていることが重要です。
- 顧客サービス：顧客に対する優れたサービス能力を持っていることが必須です。
- コミュニケーション能力：顧客とのコミュニケーションに堪能な能力を持っていることが重要です。
- リーディング能力：下属スタッフの指導や教育に堪能なリーディング能力を持っていることが必須です。
- 計画策定能力：販売の戦略を立てることができることが重要です。
- 数学的能力：在庫管理や売上高の計算など、数学的能力が求められます。
- 情報技術能力：POSシステムや在庫管理システムなどの利用に堪能なIT能力を持っていることが重要です。
- 売上促進能力：売上を促進するための戦略を立てることが重要です。
- 業務能力：販売業務の流れを把握し、業務をスムーズに進めることが重要です。",22
156,教育業,ITサポート,ミドル,"- 中級以上のIT知識と経験
- ユーザサポート経験
- ネットワーク管理の知識
- ハードウェア/ソフトウェアトラブルシューティング能力
- 教育業経験
- 英語スキル (日常会話レベル)
- プロジェクト管理スキル
- ユーザーインターフェイスデザインの知識
- セキュリティ管理の知識
- コミュニケーション能力とチームワークスキル",11
157,航空業,航空整備士,ジュニア,"- 航空機メーターの読み取り能力
- 基本的な機械修理技能
- 安全性意識の高い態度
- 航空業界の知識
- 良好なコミュニケーション能力
- チームワーク能力
- 詳細な注意力
- 堪能な身体能力
- 英語の基本的な読み書き能力
- 学歴：高校卒業以上 (航空機メーカーの修理士免許取得に必要)",9
158,小売業,店舗マネージャー,シニア,"- 売上管理経験：シニア 店舗マネージャーとしては、売上管理に堪能な経験が必要です。
- 人材育成：店舗内の従業員の育成や指導に堪能な経験が必要です。
- 販売戦略：店舗の販売戦略を策定することができること。
- コミュニケーション能力：顧客や従業員とのコミュニケーションに優れていること。
- リーダーシップ：従業員のリーダーシップを発揮できること。
- 予算管理：店舗の予算を管理することができること。
- 営業管理：営業活動を計画・実施することができること。
- 法令遵守：店舗運営に関する法令を遵守することができること。
- 人材紹介：新しい従業員を選ぶことができること。
- 品質管理：品質管理に堪能な経験があること。",3
159,農業,物流担当,ミドル,"- 農業物流の知識と経験
- 貨物管理と配送計画の作成
- 仕入れと倉庫管理のスキル
- 購買と販売の知識
- 財務管理と予算 planing
- 人間関係のスキル
- 計画と組織の能力
- クライアント対応とサービス精度
- IT技能（WMS, TMS, ERP）
- 英語の基本的な会話能力",26
160,教育業,校長/副校長,シニア,"- 長年の教育業界の経験とリーダーシップ能力
- 教育政策の策定と推進能力
- 学校の運営・管理に堪能な経営能力
- 教職員とのコミュニケーション能力とモチベーションの向上能力
- 学校の教育プログラムの計画、実行、評価能力
- 法令遵守と安全管理に堪能な能力
- 予算計画とファイナンシャル管理能力
- 親子関係や地域社会との関わり方の知識と経験
- 国際的な交流や連携に堪能な能力
- 変革管理とリスクマネジメント能力",23
161,自動車製造業,営業担当,ジュニア,"- 自動車産業に関する知識
- 営業経験や知識
- 顧客サービス能力
- コミュニケーション能力
- 目標設定と達成のスキル
- 売り込み技術
- データ分析能力
- ターゲットマーケティング
- 時間管理能力
- Microsoft Office Suiteの使いこなし",20
162,航空業,地上職員,ミドル,"- 航空業界の知識と経験
- 地上職員としての業務処理能力
- 英語の流暢な会話能力
- 安全管理に堪能な知識と経験
- チームワークとリーダーシップ能力
- 計画と組織能力
- コミュニケーション能力
- 問題解決能力
- 情報技術の知識
- リスクマネジメントに堪能な知識と経験",9
163,ホスピタリティ業（ホテル・レストラン）,ハウスキーピング,シニア,"- 3年以上のホテルやレストランのハウスキーピング経験
- 清潔管理、リノベーション、保守に堪能な経験
- 高水準の客席対応能力とコミュニケーション能力
- チームワークとリーダーシップ能力
- 豊富なホテルやレストランの知識と業界標準
- 財務管理と予算計画に堪能な経験
- 法令遵守とセーフティ・コンプライアンスに堪能な経験
- 英語に堪能な読み書き能力
- ホテルやレストランのシステムとソフトウェアの知識",25
164,化学工業,技術サポート,ミドル,"- 化学知識: ミドルの技術サポートとしては、中級以上の化学知識が必要です。
- 英語力: 技術的な情報を英語で取り扱うことがあるため、英語の読み書き能力が必要です。
- コンピュータースキル: システム管理やデータ分析など、コンピューターを使った作業が多いため、それらに堪能なスキルが必要です。
- 問題解決能力: 技術的な問題を解決することが多いため、高い問題解決能力が必要です。
- 調整力: 複数のチームと連携しながら作業を行うことが多いため、調整力が必要です。
- 安全意識: 化学工業では安全意識が非常に重要であるため、それに対する意識が高いことが必要です。
- 環境意識: 化学工業では環境問題にも注意する必要があるため、環境意識が高いことが必要です。
- コミュニケーション能力: 顧客や同僚とのコミュニケーションが多いため、それに対する能力が必要です。
- 学びの欲求: 技術は常に発展しているため、学びの欲求が高いことが重要です。
- リーダーシップ: チームを率いることがあるため、リーダーシップ能力が必要です。",16
165,ホスピタリティ業（ホテル・レストラン）,ウェイター/ウェイトレス,シニア,"- 3 年以上のホテルやレストランでのウェイター/ウェイトレス経験
- 高水準のサービス意識とコミュニケーション能力
- 日本語と英語の流暢な会話力
- 飲食産法や衛生管理に堪能な知識
- 掛け物の調理や飲料の調製能力
- 顧客のニーズに即座に対応できるリアルタイム判断能力
- チームワークとリーダーシップ能力
- 忙しい時間管理とストレスの耐性
- 美しく整頓された服装とアピールする能力
- 顧客満足度の高いサービス提供に堪能な経験",25
166,観光業,ロジスティクス担当,ミドル,"- 観光業のロジスティクスに慣れていること
- 供給鏡の管理と調整に堪能な経験
- 輸送や倉庫管理に堪能な経験
- 仕入れや販売に堪能な経験
- 観光地や旅行会社との協力関係の構築と管理
- 観光業の業界知識
- 数学的思考能力
- 計画と調整に堪能な能力
- 英語に堪能なコミュニケーション能力
- リーダーシップ能力",7
